district,date,total_demand,growth_rate
Ambala,2025-05-31,1433,1.2080123266563945
Ambala,2025-11-30,941,1.9778481012658227
Ambala,2025-12-31,1818,0.9319872476089266
Ambedkar Nagar,2025-11-30,2967,0.8862047043865227
Ambedkar Nagar,2025-12-31,5672,0.9116953151331311
Amethi,2025-11-30,2257,0.254585881045025
Amethi,2025-12-31,5372,1.3801506424457246
Amravati,2025-10-31,2986,1.0494166094715167
Amravati,2025-11-30,9879,2.3084393837910246
Amreli,2025-11-30,1026,2.331168831168831
Amreli,2025-12-31,2601,1.5350877192982457
Amritsar,2025-06-30,5659,4.553483807654564
Amritsar,2025-09-30,2187,7.347328244274809
Amritsar,2025-12-31,5325,1.5962944904924425
Amroha,2025-11-30,4246,2.301710730948678
Amroha,2025-12-31,6588,0.5515779557230334
Anakapalli,2025-10-31,417,0.4329896907216495
Anakapalli,2025-12-31,1498,3.4188790560471976
Anand,2025-11-30,1367,1.5551401869158878
Anand,2025-12-31,3821,1.795171909290417
Anantapur,2025-10-31,2394,0.44216867469879517
Anantapur,2025-12-31,5390,1.0470945689327764
Ananthapur,2025-10-31,1103,1.0164533820840949
Ananthapur,2025-12-31,2356,1.0504786771105308
Ananthapuramu,2025-05-31,2926,4.142355008787346
Ananthapuramu,2025-10-31,1052,0.3574193548387097
Ananthapuramu,2025-12-31,3394,1.9461805555555554
Anantnag,2025-07-31,1394,2.687830687830688
Anantnag,2025-11-30,884,0.30191458026509577
Anantnag,2025-12-31,2421,1.73868778280543
Andamans,2025-11-30,34,0.4782608695652173
Andamans,2025-12-31,116,2.411764705882353
Angul,2025-12-31,2236,1.736842105263158
Anjaw,2025-12-31,40,1.6666666666666665
Annamayya,2025-06-30,2896,4.2558983666061705
Annamayya,2025-10-31,568,0.2538631346578366
Annamayya,2025-12-31,1868,2.1986301369863015
Anugul,2025-11-30,74,0.4509803921568627
Anugul,2025-12-31,212,1.864864864864865
Anuppur,2025-09-30,543,1.728643216080402
Anuppur,2025-11-30,614,1.6016949152542375
Anuppur,2025-12-31,1384,1.2540716612377851
Araria,2025-11-30,4783,0.927074939564867
Araria,2025-12-31,9471,0.9801379887100146
Ariyalur,2025-11-30,776,0.5708502024291497
Ariyalur,2025-12-31,1731,1.2306701030927836
Arvalli,2025-11-30,284,1.704761904761905
Arvalli,2025-12-31,959,2.3767605633802815
Arwal,2025-11-30,1041,1.564039408866995
Arwal,2025-12-31,2039,0.9586935638808838
Ashok Nagar,2025-04-30,2682,8.443661971830986
Ashok Nagar,2025-11-30,1075,1.2970085470085468
Ashok Nagar,2025-12-31,1838,0.7097674418604651
Auraiya,2025-11-30,1728,0.9051819184123484
Auraiya,2025-12-31,3233,0.8709490740740742
Aurangabad,2025-09-30,7873,1.9431775700934582
Aurangabad,2025-11-30,16386,1.088452714759113
Aurangabad(BH),2025-12-31,4,3.0
Aurangabad(bh),2025-11-30,27,0.2857142857142858
Aurangabad(bh),2025-12-31,60,1.2222222222222223
Ayodhya,2025-11-30,635,1.0550161812297736
Ayodhya,2025-12-31,1125,0.7716535433070866
Azamgarh,2025-11-30,5892,0.6353039134054954
Azamgarh,2025-12-31,11669,0.9804820095044127
Badgam,2025-11-30,298,0.2573839662447257
Badgam,2025-12-31,1138,2.8187919463087248
Bagalkot,2025-09-30,1548,2.74818401937046
Bagalkot,2025-12-31,3585,1.3279220779220777
Bagalkot *,2025-12-31,132,1.5882352941176472
Bageshwar,2025-11-30,178,1.0941176470588236
Bageshwar,2025-12-31,521,1.9269662921348316
Baghpat,2025-11-30,1955,0.9989775051124745
Baghpat,2025-12-31,3406,0.7421994884910486
Bahraich,2025-12-31,13078,2.323506988564168
Bajali,2025-11-30,31,0.4761904761904763
Bajali,2025-12-31,128,3.129032258064516
Baksa,2025-11-30,484,0.26041666666666674
Baksa,2025-12-31,1714,2.541322314049587
Balaghat,2025-05-31,2740,1.67578125
Balaghat,2025-06-30,3640,0.32846715328467146
Balaghat,2025-11-30,1146,0.40441176470588225
Balaghat,2025-12-31,2652,1.3141361256544504
Balangir,2025-12-31,3076,1.3320697498104623
Baleshwar,2025-12-31,1080,1.1259842519685042
Baleswar,2025-11-30,1314,0.49488054607508536
Baleswar,2025-12-31,2722,1.0715372907153728
Ballari,2025-05-31,496,2.263157894736842
Ballari,2025-12-31,1130,1.3492723492723493
Ballia,2025-11-30,3666,0.3623188405797102
Ballia,2025-12-31,6725,0.8344244408074195
Balod,2025-06-30,4136,5.21021021021021
Balod,2025-11-30,1596,0.9439707673568818
Balod,2025-12-31,3125,0.9580200501253133
Baloda Bazar,2025-11-30,3012,1.0282828282828285
Baloda Bazar,2025-12-31,8637,1.8675298804780875
Balotra,2025-12-31,168,11.0
Balrampur,2025-11-30,4197,1.2147757255936678
Balrampur,2025-12-31,11048,1.632356445079819
Banas Kantha,2025-11-30,26,1.6
Banas Kantha,2025-12-31,66,1.5384615384615383
Banaskantha,2025-11-30,2322,1.3938144329896907
Banaskantha,2025-12-31,6754,1.9086993970714903
Banda,2025-11-30,3285,0.6359561752988048
Banda,2025-12-31,4848,0.4757990867579909
Bandipore,2025-11-30,370,1.0218579234972678
Bandipore,2025-12-31,954,1.5783783783783782
Bangalore,2025-11-30,2166,0.36483931947069936
Bangalore,2025-12-31,5258,1.427516158818098
Bangalore Rural,2025-06-30,2508,0.9203675344563553
Bangalore Rural,2025-11-30,1024,0.48191027496382044
Bangalore Rural,2025-12-31,2661,1.5986328125
Banka,2025-09-30,4766,3.035563082133785
Banka,2025-11-30,3835,1.257210123602119
Banka,2025-12-31,6682,0.7423728813559323
Bankura,2025-09-30,6270,6.5451263537906135
Bankura,2025-12-31,7845,0.5464222353636901
Banswara,2025-12-31,4428,1.49746192893401
Bapatla,2025-05-31,777,0.9770992366412214
Bapatla,2025-12-31,1044,1.533980582524272
Bara Banki,2025-11-30,3932,1.0651260504201683
Bara Banki,2025-12-31,7102,0.8062054933875891
Barabanki,2025-11-30,180,0.30434782608695654
Barabanki,2025-12-31,577,2.2055555555555557
Baramula,2025-07-31,766,1.37888198757764
Baramula,2025-11-30,666,0.8
Baramula,2025-12-31,2500,2.7537537537537538
Baran,2025-09-30,1608,0.43828264758497326
Baran,2025-11-30,1068,0.46502057613168724
Baran,2025-12-31,3053,1.8586142322097379
Barddhaman,2025-09-30,9585,0.8511008111239862
Barddhaman,2025-11-30,7615,0.6895939649434213
Barddhaman,2025-12-31,13078,0.7173998686802363
Bardez,2025-12-31,6,5.0
Bardhaman,2025-11-30,1076,0.3848133848133848
Bardhaman,2025-12-31,2193,1.0381040892193307
Bareilly,2025-07-31,7227,0.9991701244813278
Bareilly,2025-11-30,7325,0.7818049136463148
Bareilly,2025-12-31,14493,0.9785665529010239
Bargarh,2025-12-31,2744,1.5573159366262814
Barmer,2025-11-30,1804,0.6150402864816473
Barmer,2025-12-31,3983,1.2078713968957873
Barnala,2025-12-31,960,0.9672131147540983
Barpeta,2025-11-30,1931,0.6546700942587833
Barpeta,2025-12-31,5347,1.7690315898498188
Barwani,2025-11-30,1293,0.2504835589941974
Barwani,2025-12-31,2959,1.2884764114462492
Bastar,2025-07-31,2696,0.47888096544157976
Bastar,2025-11-30,3093,3.260330578512397
Bastar,2025-12-31,6262,1.024571613320401
Basti,2025-11-30,2780,0.35411592791037516
Basti,2025-12-31,6642,1.3892086330935252
Bathinda,2025-09-30,1228,0.5703324808184143
Bathinda,2025-12-31,2456,1.3191690273843246
Baudh,2025-12-31,111,2.46875
Beawar,2025-12-31,186,19.666666666666668
Beed,2025-10-31,7091,3.8238095238095235
Beed,2025-11-30,17360,1.4481737413622904
Begusarai,2025-11-30,4585,1.0395907473309607
Begusarai,2025-12-31,10423,1.2732824427480915
Belagavi,2025-06-30,817,4.877697841726619
Belagavi,2025-09-30,1384,0.7343358395989974
Belagavi,2025-11-30,1475,0.3205013428827215
Belagavi,2025-12-31,3901,1.6447457627118642
Belgaum,2025-11-30,2047,0.3511551155115511
Belgaum,2025-12-31,5471,1.6726917440156326
Bellary,2025-11-30,929,0.35029069767441867
Bellary,2025-12-31,2529,1.7222820236813776
Bemetara,2025-05-31,2877,0.6181102362204725
Bemetara,2025-11-30,1354,0.7204574332909783
Bemetara,2025-12-31,4814,2.5553914327917284
Bengaluru,2025-11-30,6816,0.37142857142857144
Bengaluru,2025-12-31,17717,1.599325117370892
Bengaluru Rural,2025-12-31,4,1.0
Bengaluru South,2025-11-30,216,0.5104895104895104
Bengaluru South,2025-12-31,458,1.1203703703703702
Betul,2025-06-30,817,0.9406175771971497
Betul,2025-07-31,1955,1.3929008567931458
Betul,2025-11-30,1349,1.2114754098360656
Betul,2025-12-31,2674,0.9822090437361009
Bhabua,2025-11-30,7,6.0
Bhabua,2025-12-31,9,0.2857142857142858
Bhadohi,2025-11-30,297,0.6229508196721312
Bhadohi,2025-12-31,656,1.208754208754209
Bhadradri Kothagudem,2025-11-30,1498,0.29026701119724385
Bhadradri Kothagudem,2025-12-31,1907,0.2730307076101468
Bhadrak,2025-11-30,1552,0.5708502024291497
Bhadrak,2025-12-31,3120,1.0103092783505154
Bhagalpur,2025-11-30,4709,0.5313821138211383
Bhagalpur,2025-12-31,11005,1.337014228073901
Bhandara,2025-10-31,1449,1.2326656394453006
Bhandara,2025-11-30,3799,1.6218081435472738
Bharatpur,2025-09-30,2328,0.36780258519388953
Bharatpur,2025-11-30,2238,0.3195754716981132
Bharatpur,2025-12-31,5848,1.6130473637176048
Bharuch,2025-11-30,1239,1.058139534883721
Bharuch,2025-12-31,3269,1.638418079096045
Bhavnagar,2025-11-30,2050,1.611464968152866
Bhavnagar,2025-12-31,5387,1.6278048780487806
Bhilwara,2025-11-30,3088,1.885981308411215
Bhilwara,2025-12-31,6484,1.099740932642487
Bhind,2025-07-31,3008,0.2681281618887015
Bhind,2025-11-30,2384,1.6226622662266226
Bhind,2025-12-31,3668,0.5385906040268456
Bhiwani,2025-09-30,816,3.0
Bhiwani,2025-11-30,1156,0.7675840978593271
Bhiwani,2025-12-31,2582,1.2335640138408306
Bhojpur,2025-09-30,10311,0.37461671777096384
Bhojpur,2025-11-30,3818,1.040619989310529
Bhojpur,2025-12-31,8438,1.2100576217915138
Bhopal,2025-07-31,4461,2.5125984251968503
Bhopal,2025-11-30,2626,0.9685157421289354
Bhopal,2025-12-31,4843,0.8442498095963442
Bid,2025-10-31,583,5.550561797752809
Bid,2025-11-30,1114,0.9108061749571184
Bidar,2025-09-30,1545,0.92643391521197
Bidar,2025-11-30,1321,0.2509469696969697
Bidar,2025-12-31,3003,1.2732778198334596
Bijapur,2025-11-30,1363,0.26908752327746743
Bijapur,2025-12-31,4108,2.0139398385913427
Bijnor,2025-05-31,7237,0.8797402597402597
Bijnor,2025-07-31,5413,1.1021359223300973
Bijnor,2025-11-30,11423,2.021957671957672
Bikaner,2025-05-31,2455,3.766990291262136
Bikaner,2025-11-30,1707,0.6968190854870775
Bikaner,2025-12-31,5022,1.9420035149384884
Bilaspur,2025-06-30,9946,2.3818429105746346
Bilaspur,2025-09-30,3914,1.5800922874093604
Bilaspur,2025-11-30,4986,1.2219251336898398
Bilaspur,2025-12-31,12479,1.502807862013638
Birbhum,2025-09-30,5701,5.163243243243243
Birbhum,2025-11-30,5345,0.43412932653608793
Birbhum,2025-12-31,10847,1.029373246024322
Bishnupur,2025-10-31,2344,5.120104438642298
Bishnupur,2025-11-30,3638,0.5520477815699658
Biswanath,2025-11-30,425,0.7857142857142858
Biswanath,2025-12-31,973,1.2894117647058825
Bokaro,2025-11-30,2433,1.371345029239766
Bokaro,2025-12-31,4439,0.8244965063707357
Bongaigaon,2025-04-30,1335,8.335664335664335
Bongaigaon,2025-09-30,1435,2.466183574879227
Bongaigaon,2025-11-30,980,1.028985507246377
Bongaigaon,2025-12-31,1806,0.8428571428571427
Botad,2025-11-30,258,1.5294117647058822
Botad,2025-12-31,515,0.9961240310077519
Boudh,2025-11-30,338,0.2754716981132075
Boudh,2025-12-31,704,1.0828402366863905
Budaun,2025-11-30,5253,0.5283677625836485
Budaun,2025-12-31,10221,0.9457452884066249
Budgam,2025-04-30,1138,0.5718232044198894
Budgam,2025-07-31,495,0.37119113573407203
Budgam,2025-11-30,156,0.6774193548387097
Budgam,2025-12-31,701,3.4935897435897436
Bulandshahar,2025-11-30,45,1.25
Bulandshahar,2025-12-31,86,0.9111111111111112
Bulandshahr,2025-07-31,5751,0.5505527096252358
Bulandshahr,2025-11-30,5125,0.5135853514471354
Bulandshahr,2025-12-31,10213,0.992780487804878
Buldana,2025-10-31,1116,2.795918367346939
Buldana,2025-11-30,2849,1.5528673835125448
Buldhana,2025-10-31,3762,2.1560402684563758
Buldhana,2025-11-30,13845,2.680223285486443
Bundi,2025-09-30,1484,1.4327868852459016
Bundi,2025-11-30,1076,1.3964365256124722
Bundi,2025-12-31,2711,1.5195167286245352
Burhanpur,2025-07-31,2733,2.1341743119266057
Burhanpur,2025-11-30,349,0.430327868852459
Burhanpur,2025-12-31,847,1.4269340974212033
Buxar,2025-11-30,2598,0.7389558232931728
Buxar,2025-12-31,5618,1.1624326404926868
Cachar,2025-11-30,2115,0.3445645263827082
Cachar,2025-12-31,4304,1.0349881796690306
Central Delhi,2025-11-30,867,1.814935064935065
Central Delhi,2025-12-31,2536,1.9250288350634372
Chamarajanagar,2025-12-31,157,2.4130434782608696
Chamarajanagar *,2025-12-31,7,6.0
Chamba,2025-11-30,643,1.4082397003745317
Chamba,2025-12-31,1234,0.9191290824261276
Chamoli,2025-11-30,401,1.1675675675675676
Chamoli,2025-12-31,875,1.1820448877805485
Champawat,2025-11-30,443,0.7935222672064777
Champawat,2025-12-31,835,0.8848758465011286
Champhai,2025-12-31,208,1.3908045977011496
Chamrajanagar,2025-12-31,1310,1.9175946547884188
Chamrajnagar,2025-11-30,98,0.34246575342465757
Chamrajnagar,2025-12-31,238,1.4285714285714284
Chandauli,2025-11-30,4040,0.6967660646787064
Chandauli,2025-12-31,6086,0.5064356435643564
Chandel,2025-10-31,475,1.7298850574712645
Chandel,2025-11-30,600,0.26315789473684204
Chandigarh,2025-07-31,2472,0.4305555555555556
Chandigarh,2025-11-30,1667,1.4550810014727542
Chandigarh,2025-12-31,3519,1.1109778044391123
Chandrapur,2025-09-30,1300,0.7759562841530054
Chandrapur,2025-10-31,5695,3.380769230769231
Chandrapur,2025-11-30,11787,1.0697102721685687
Changlang,2025-12-31,235,0.910569105691057
Charaideo,2025-12-31,681,1.0574018126888216
Charkhi Dadri,2025-11-30,431,1.7628205128205128
Charkhi Dadri,2025-12-31,1051,1.4385150812064964
Chatra,2025-11-30,1340,1.8329809725158563
Chatra,2025-12-31,3496,1.608955223880597
Chatrapati Sambhaji Nagar,2025-10-31,103,0.8727272727272728
Chatrapati Sambhaji Nagar,2025-11-30,165,0.6019417475728155
Chatrapati Sambhaji Nagar,2025-12-31,466,1.8242424242424242
Chengalpattu,2025-11-30,1090,0.35740971357409723
Chengalpattu,2025-12-31,2486,1.2807339449541284
Chennai,2025-09-30,5053,2.2266922094508304
Chennai,2025-11-30,6339,0.8622209165687427
Chennai,2025-12-31,12547,0.9793342798548668
Chhatarpur,2025-06-30,2159,1.6012048192771084
Chhatarpur,2025-11-30,2081,1.0421982335623161
Chhatarpur,2025-12-31,4843,1.3272465160980298
Chhatrapati Sambhajinagar,2025-11-30,733,1.214501510574018
Chhatrapati Sambhajinagar,2025-12-31,1658,1.26193724420191
Chhindwara,2025-06-30,2695,0.6554054054054055
Chhindwara,2025-11-30,2182,2.1807580174927113
Chhindwara,2025-12-31,3100,0.4207149404216315
Chhotaudepur,2025-11-30,381,1.7608695652173911
Chhotaudepur,2025-12-31,773,1.0288713910761156
Chickmagalur,2025-09-30,492,0.3666666666666667
Chickmagalur,2025-11-30,476,0.5111111111111111
Chickmagalur,2025-12-31,990,1.0798319327731094
Chikkaballapur,2025-11-30,937,0.598976109215017
Chikkaballapur,2025-12-31,2717,1.8996798292422628
Chikkamagaluru,2025-11-30,380,0.484375
Chikkamagaluru,2025-12-31,811,1.1342105263157896
Chikmagalur,2025-10-31,54,0.2857142857142858
Chikmagalur,2025-12-31,81,1.4545454545454546
Chirang,2025-11-30,617,0.5012165450121655
Chirang,2025-12-31,1512,1.4505672609400326
Chitradurga,2025-07-31,1016,2.1455108359133126
Chitradurga,2025-11-30,1223,0.26604554865424435
Chitradurga,2025-12-31,3374,1.7587898609975472
Chitrakoot,2025-11-30,1304,0.6825806451612904
Chitrakoot,2025-12-31,2470,0.8941717791411044
Chittaurgarh,2025-11-30,129,1.2241379310344827
Chittaurgarh,2025-12-31,253,0.9612403100775193
Chittoor,2025-06-30,2941,0.5301768990634756
Chittoor,2025-07-31,5534,0.8816729003740225
Chittoor,2025-12-31,10405,1.3782857142857141
Chittorgarh,2025-07-31,1055,0.2913096695226438
Chittorgarh,2025-09-30,2184,1.0701421800947868
Chittorgarh,2025-11-30,1440,0.7668711656441718
Chittorgarh,2025-12-31,3231,1.24375
Chumukedima,2025-10-31,69,2.1363636363636362
Chumukedima,2025-11-30,91,0.318840579710145
Churachandpur,2025-10-31,553,0.47466666666666657
Churachandpur,2025-11-30,1247,1.2549728752260396
Churu,2025-07-31,4683,3.976620616365569
Churu,2025-11-30,1633,1.0310945273631842
Churu,2025-12-31,4250,1.60257195345989
Coimbatore,2025-11-30,5146,1.0109417741305196
Coimbatore,2025-12-31,10729,1.084920326467159
Cooch Behar,2025-09-30,6501,4.230088495575221
Cooch Behar,2025-12-31,5009,0.2582265762371263
Cuddalore,2025-11-30,3577,0.8806519453207151
Cuddalore,2025-12-31,6288,0.7578976796197932
Cuddapah,2025-09-30,1939,7.579646017699115
Cuddapah,2025-10-31,3071,0.5838060856111398
Cuddapah,2025-12-31,6253,1.435917413322945
Cuttack,2025-12-31,3586,1.7648419429452584
Dadra & Nagar Haveli,2025-11-30,10,1.5
Dadra & Nagar Haveli,2025-12-31,31,2.1
Dadra and Nagar Haveli,2025-11-30,273,1.7029702970297032
Dadra and Nagar Haveli,2025-12-31,551,1.0183150183150182
Dahod,2025-11-30,1222,1.5144032921810702
Dahod,2025-12-31,2901,1.3739770867430443
Dakshin Bastar Dantewada,2025-09-30,237,1.4947368421052634
Dakshin Bastar Dantewada,2025-11-30,337,4.524590163934426
Dakshin Bastar Dantewada,2025-12-31,578,0.71513353115727
Dakshin Dinajpur,2025-07-31,1726,0.570518653321201
Dakshin Dinajpur,2025-09-30,3907,1.2636152954808808
Dakshin Dinajpur,2025-12-31,4268,0.8702892199824714
Dakshina Kannada,2025-11-30,2154,0.4417670682730923
Dakshina Kannada,2025-12-31,4598,1.1346332404828225
Daman,2025-11-30,169,1.1948051948051948
Daman,2025-12-31,259,0.5325443786982249
Damoh,2025-06-30,1601,6.021929824561403
Damoh,2025-07-31,2508,0.566520924422236
Damoh,2025-11-30,1364,1.111455108359133
Damoh,2025-12-31,2533,0.8570381231671553
Dantewada,2025-11-30,159,2.975
Darbhanga,2025-09-30,8108,2.1268800617045893
Darbhanga,2025-11-30,6924,1.530701754385965
Darbhanga,2025-12-31,11278,0.6288272674754478
Darjeeling,2025-09-30,1788,2.9557522123893807
Darjeeling,2025-11-30,2756,1.51689497716895
Darjeeling,2025-12-31,4736,0.7184325108853411
Darjiling,2025-11-30,688,4.68595041322314
Darrang,2025-11-30,1093,0.6002928257686677
Darrang,2025-12-31,2387,1.1838975297346752
Datia,2025-07-31,3417,0.3032036613272311
Datia,2025-11-30,573,0.3642857142857143
Datia,2025-12-31,2340,3.0837696335078535
Dausa,2025-11-30,1111,0.5430555555555556
Dausa,2025-12-31,3326,1.9936993699369938
Davanagere,2025-11-30,124,0.29166666666666674
Davanagere,2025-12-31,325,1.620967741935484
Davangere,2025-12-31,2128,1.1893004115226335
Debagarh,2025-12-31,712,1.1317365269461077
Deeg,2025-11-30,12,5.0
Deeg,2025-12-31,31,1.5833333333333335
Deeg ,2025-10-31,35,0.5217391304347827
Deeg ,2025-11-30,54,0.5428571428571429
Deeg ,2025-12-31,175,2.240740740740741
Dehradun,2025-06-30,3652,2.18673647469459
Dehradun,2025-07-31,5582,0.5284775465498357
Dehradun,2025-11-30,1747,0.42728758169934644
Dehradun,2025-12-31,5294,2.030337721808815
Deoghar,2025-11-30,2249,2.181046676096181
Deoghar,2025-12-31,3756,0.6700755891507337
Deoria,2025-11-30,4082,0.48598471059337456
Deoria,2025-12-31,8937,1.1893679568838804
Devbhumi Dwarka,2025-11-30,254,2.1358024691358026
Devbhumi Dwarka,2025-12-31,669,1.6338582677165356
Dewas,2025-05-31,1935,0.43439584877687176
Dewas,2025-11-30,1197,0.9337641357027464
Dewas,2025-12-31,2011,0.6800334168755222
Dhalai,2025-12-31,1881,4.9525316455696204
Dhalai  *,2025-11-30,25,3.166666666666667
Dhalai  *,2025-12-31,37,0.48
Dhamtari,2025-09-30,1772,2.2454212454212454
Dhamtari,2025-11-30,823,0.6727642276422765
Dhamtari,2025-12-31,2974,2.6136087484811665
Dhanbad,2025-11-30,4242,2.139896373056995
Dhanbad,2025-12-31,5463,0.28783592644978784
Dhar,2025-11-30,1884,1.081767955801105
Dhar,2025-12-31,4369,1.3190021231422504
Dharashiv,2025-11-30,140,1.1875
Dharashiv,2025-12-31,489,2.492857142857143
Dharmapuri,2025-11-30,1778,1.361221779548473
Dharmapuri,2025-12-31,3276,0.8425196850393701
Dharwad,2025-07-31,2016,1.9866666666666668
Dharwad,2025-11-30,1320,0.45374449339207046
Dharwad,2025-12-31,2964,1.2454545454545456
Dhaulpur,2025-11-30,24,11.0
Dhaulpur,2025-12-31,43,0.7916666666666667
Dhemaji,2025-11-30,557,0.2630385487528344
Dhemaji,2025-12-31,1699,2.050269299820467
Dhenkanal,2025-12-31,2327,1.6383219954648527
Dholpur,2025-11-30,1234,0.5463659147869675
Dholpur,2025-12-31,2852,1.3111831442463533
Dhubri,2025-09-30,3206,2.550387596899225
Dhubri,2025-11-30,1840,0.3237410071942446
Dhubri,2025-12-31,7955,3.3233695652173916
Dhule,2025-10-31,2881,1.0622763063707947
Dhule,2025-11-30,4530,0.5723707046164526
Dibang Valley,2025-11-30,15,1.5
Dibang Valley,2025-12-31,25,0.6666666666666667
Dibrugarh,2025-11-30,928,0.32193732193732183
Dibrugarh,2025-12-31,1727,0.8609913793103448
Didwana-Kuchaman,2025-12-31,226,15.142857142857142
Dima Hasao,2025-11-30,8,3.0
Dima Hasao,2025-12-31,48,5.0
Dimapur,2025-11-30,370,0.6818181818181819
Dimapur,2025-12-31,673,0.818918918918919
Dindigul,2025-11-30,2538,1.009501187648456
Dindigul,2025-12-31,4069,0.6032308904649331
Dindori,2025-06-30,4261,1.6697994987468672
Dindori,2025-11-30,569,0.6350574712643677
Dindori,2025-12-31,1422,1.4991212653778558
Diu,2025-12-31,81,1.7000000000000002
Doda,2025-10-31,281,0.965034965034965
Doda,2025-11-30,517,0.8398576512455516
Doda,2025-12-31,1203,1.3268858800773695
Dohad,2025-11-30,213,0.5895522388059702
Dohad,2025-12-31,543,1.5492957746478875
Dr. B. R. Ambedkar Konaseema,2025-09-30,465,0.570945945945946
Dr. B. R. Ambedkar Konaseema,2025-12-31,1169,1.40041067761807
Dumka,2025-11-30,2102,0.9373271889400923
Dumka,2025-12-31,3469,0.6503330161750713
Dungarpur,2025-11-30,1456,0.766990291262136
Dungarpur,2025-12-31,3899,1.6778846153846154
Durg,2025-09-30,2061,1.2113733905579398
Durg,2025-11-30,2296,1.86284289276808
Durg,2025-12-31,4376,0.9059233449477353
East,2025-11-30,253,1.1810344827586206
East,2025-12-31,442,0.7470355731225296
East Champaran,2025-09-30,12421,0.9542164883574575
East Champaran,2025-11-30,10374,1.3892215568862274
East Champaran,2025-12-31,19711,0.9000385579332948
East Delhi,2025-04-30,8335,39.8578431372549
East Delhi,2025-07-31,4662,0.3473988439306359
East Delhi,2025-11-30,2468,3.801556420233463
East Delhi,2025-12-31,5606,1.2714748784440841
East Garo Hills,2025-12-31,244,1.9397590361445785
East Godavari,2025-07-31,2073,0.9141274238227146
East Godavari,2025-09-30,3748,0.8080077182826821
East Godavari,2025-12-31,11432,1.4949803579223047
East Jaintia Hills,2025-12-31,220,3.0740740740740744
East Kameng,2025-11-30,25,4.0
East Kameng,2025-12-31,69,1.7599999999999998
East Khasi Hills,2025-12-31,1086,1.2767295597484276
East Midnapore,2025-11-30,1352,0.648780487804878
East Midnapore,2025-12-31,2174,0.6079881656804733
East Nimar,2025-11-30,408,1.2793296089385473
East Nimar,2025-12-31,757,0.8553921568627452
East Siang,2025-11-30,91,1.1666666666666665
East Siang,2025-12-31,171,0.8791208791208791
East Sikkim,2025-11-30,123,0.7571428571428571
East Sikkim,2025-12-31,270,1.1951219512195124
East Singhbhum,2025-11-30,2948,2.2148309705561613
East Singhbhum,2025-12-31,4403,0.49355495251017634
Eastern West Khasi Hills,2025-11-30,17,0.41666666666666674
Eastern West Khasi Hills,2025-12-31,25,0.47058823529411775
Eluru,2025-10-31,629,0.41031390134529144
Eluru,2025-12-31,1492,1.3757961783439492
Ernakulam,2025-11-30,3616,0.5004149377593361
Ernakulam,2025-12-31,6109,0.6894358407079646
Erode,2025-09-30,2455,1.5051020408163267
Erode,2025-11-30,2870,0.8721461187214612
Erode,2025-12-31,5327,0.8560975609756099
Etah,2025-12-31,4941,1.2928074245939674
Etawah,2025-11-30,2312,1.031634446397188
Etawah,2025-12-31,4581,0.9814013840830449
Faizabad,2025-11-30,2778,0.40444893832153683
Faizabad,2025-12-31,4946,0.7804175665946724
Faridabad,2025-06-30,5540,1.6802128688921143
Faridabad,2025-07-31,16741,2.021841155234657
