district,date,total_demand,growth_rate
Bengaluru,2025-10-31,10413,0.9272626318711827
Bengaluru Rural,2025-10-31,9,8.0
Bengaluru South,2025-10-31,258,1.1680672268907561
Betul,2025-06-30,817,0.9406175771971497
Betul,2025-07-31,1955,1.3929008567931458
Betul,2025-12-31,1511,0.3786496350364963
Bhabua,2025-12-31,9,0.8
Bhadohi,2025-12-31,455,0.37462235649546827
Bhadradri Kothagudem,2025-10-31,2752,1.064516129032258
Bhadrak,2025-10-31,2100,0.38522427440633256
Bhagalpur,2025-12-31,5977,0.44232625482625476
Bhandara,2025-10-31,2928,4.228571428571429
Bhavnagar,2025-12-31,2860,0.4532520325203253
Bhilwara,2025-11-30,3139,0.5091346153846155
Bhind,2025-07-31,3008,0.2681281618887015
Bhind,2025-11-30,1770,0.38714733542319757
Bhiwani,2025-09-30,688,2.5833333333333335
Bhiwani,2025-10-31,1722,1.5029069767441858
Bhopal,2025-04-30,2683,0.4083989501312335
Bhopal,2025-10-31,2369,0.9627174813587407
Bhopal,2025-12-31,2564,0.3068297655453618
Bid,2025-10-31,932,3.375586854460094
Bid,2025-11-30,1785,0.9152360515021458
Bidar,2025-10-31,1830,0.9122257053291536
Bijapur,2025-12-31,2480,0.674544226873734
Bijnor,2025-05-31,7237,0.8797402597402597
Bijnor,2025-09-30,6969,1.2322229340166562
Bijnor,2025-11-30,11573,0.7180819477434679
Bikaner,2025-05-31,2455,3.766990291262136
Bikaner,2025-10-31,2049,0.2578268876611418
Bikaner,2025-11-30,2580,0.25915080527086376
Bilaspur,2025-06-30,7296,1.4807888473308397
Bilaspur,2025-09-30,2716,1.4336917562724016
Bilaspur,2025-10-31,5506,1.0272459499263622
Bilaspur,2025-12-31,7151,0.7227174174897615
Birbhum,2025-09-30,9924,9.273291925465838
Bishnupur,2025-09-30,916,0.30670470756062773
Bishnupur,2025-10-31,4386,3.788209606986899
Biswanath,2025-12-31,489,0.3397260273972602
Bokaro,2025-11-30,2918,0.2900088417329796
Bongaigaon,2025-04-30,1335,0.6461159062885327
Bongaigaon,2025-09-30,1302,2.1449275362318843
Bongaigaon,2025-12-31,1236,0.3627342888643881
Botad,2025-12-31,380,0.4179104477611941
Boudh,2025-10-31,687,0.8821917808219177
Budaun,2025-11-30,6087,0.3862445912092918
Budgam,2025-10-31,300,1.1428571428571428
Bulandshahr,2025-07-31,5751,0.5505527096252358
Buldana,2025-10-31,1862,3.7743589743589743
Buldhana,2025-10-31,7015,3.370716510903427
Buldhana,2025-11-30,14673,1.0916607270135423
Bundi,2025-11-30,1372,0.5608646188850968
Burhanpur,2025-06-30,872,0.33333333333333326
Burhanpur,2025-11-30,585,0.29424778761061954
Buxar,2025-10-31,4438,0.9524857017157942
Chamarajanagar,2025-10-31,102,1.4285714285714284
Chamarajanagar,2025-12-31,97,1.108695652173913
Chamarajanagar *,2025-11-30,3,0.5
Chamarajanagar *,2025-12-31,4,0.33333333333333326
Champawat,2025-11-30,571,0.4275
Champhai,2025-10-31,231,0.6153846153846154
Chamrajanagar,2025-10-31,857,1.158690176322418
Chamrajanagar,2025-12-31,719,0.46138211382113825
Chamrajnagar,2025-10-31,145,0.5104166666666667
Chamrajnagar,2025-12-31,120,0.5
Chandel,2025-10-31,971,3.5162790697674415
Chandigarh,2025-04-30,3841,6.516634050880627
Chandigarh,2025-07-31,2250,0.6642011834319526
Chandigarh,2025-10-31,1762,0.2795933188090052
Chandrapur,2025-09-30,1489,1.1210826210826212
Chandrapur,2025-10-31,7405,3.973136333109469
Chandrapur,2025-11-30,9442,0.2750844024307899
Changlang,2025-09-30,455,0.4308176100628931
Charaideo,2025-10-31,717,0.9643835616438357
Charkhi Dadri,2025-09-30,323,0.9575757575757575
Charkhi Dadri,2025-10-31,535,0.6563467492260062
Charkhi Dadri,2025-12-31,509,0.4460227272727273
Chatra,2025-12-31,2562,0.5992509363295879
Chatrapati Sambhaji Nagar,2025-11-30,134,0.5952380952380953
Chatrapati Sambhaji Nagar,2025-12-31,321,1.3955223880597014
Chengalpattu,2025-10-31,1255,1.1940559440559442
Chennai,2025-09-30,4445,1.838441890166028
Chennai,2025-10-31,6593,0.48323959505061875
Chennai,2025-11-30,8520,0.29227969058091907
Chhatarpur,2025-04-30,1426,0.6334478808705613
Chhatarpur,2025-06-30,2159,1.6012048192771084
Chhatarpur,2025-09-30,2731,0.26493747105141274
Chhatarpur,2025-12-31,2172,0.3251982916412446
Chhatrapati Sambhajinagar,2025-12-31,983,0.9939148073022313
Chhindwara,2025-06-30,2444,0.5012285012285012
Chhindwara,2025-12-31,1735,0.3682965299684542
Chhotaudepur,2025-09-30,376,1.8270676691729322
Chhotaudepur,2025-12-31,446,0.33134328358208953
Chickmagalur,2025-10-31,664,0.5299539170506913
Chikkaballapur,2025-10-31,1313,0.5392731535756154
Chikkamagaluru,2025-10-31,419,0.5518518518518518
Chikkamagaluru,2025-12-31,445,0.3126843657817109
Chikmagalur,2025-10-31,50,0.3513513513513513
Chirang,2025-10-31,841,1.4881656804733727
Chirang,2025-12-31,813,0.39931153184165225
Chitradurga,2025-09-30,1007,2.1176470588235294
Chitradurga,2025-10-31,1587,0.5759682224428997
Chittaurgarh,2025-11-30,171,0.6285714285714286
Chittoor,2025-06-30,2941,0.5301768990634756
Chittoor,2025-10-31,6279,1.1651724137931034
Chittorgarh,2025-09-30,1692,1.0709914320685434
Chumukedima,2025-10-31,175,3.375
Churachandpur,2025-10-31,1196,1.6
Churachandpur,2025-11-30,1708,0.42809364548494977
Churu,2025-09-30,1201,0.2763018065887355
Churu,2025-10-31,1812,0.5087427144046628
Coimbatore,2025-10-31,5234,0.27814407814407804
Cooch Behar,2025-09-30,6930,2.0923694779116464
Cooch Behar,2025-10-31,10988,0.5855699855699856
Cuddapah,2025-09-30,1910,7.451327433628318
Cuddapah,2025-10-31,4859,1.5439790575916232
Cuttack,2025-12-31,2227,0.38237119801365616
Dadra & Nagar Haveli,2025-10-31,17,0.7
Dadra & Nagar Haveli,2025-11-30,25,0.47058823529411775
Dadra and Nagar Haveli,2025-11-30,586,0.31685393258426964
Dahod,2025-10-31,1432,0.31376146788990833
Dakshin Bastar Dantewada,2025-10-31,242,1.7816091954022988
Dakshin Bastar Dantewada,2025-11-30,426,0.7603305785123966
Dakshin Dinajpur,2025-09-30,5106,3.646041856232939
Dakshina Kannada,2025-10-31,2933,1.1010028653295127
Daman,2025-12-31,193,0.261437908496732
Damoh,2025-06-30,1601,6.021929824561403
Dantewada,2025-10-31,105,0.41891891891891886
Dantewada,2025-11-30,213,1.0285714285714285
Darbhanga,2025-10-31,8888,0.30227106227106226
Darjeeling,2025-11-30,3331,0.6891480730223123
Darjiling,2025-11-30,669,0.7698412698412698
Darrang,2025-10-31,1964,0.3387866394001364
Darrang,2025-12-31,1305,0.8200836820083681
Datia,2025-05-31,2622,1.06294256490952
Datia,2025-12-31,1268,0.2873096446700507
Dausa,2025-09-30,1242,0.252016129032258
Davanagere,2025-10-31,245,0.7253521126760563
Davanagere,2025-12-31,227,0.4012345679012346
Davangere,2025-10-31,1361,0.2779342723004694
Davangere,2025-12-31,1345,0.42328042328042326
Deeg,2025-11-30,18,1.5714285714285716
Deeg,2025-12-31,24,0.33333333333333326
Deeg ,2025-10-31,51,0.59375
Deeg ,2025-11-30,64,0.2549019607843137
Dehradun,2025-09-30,2030,0.7713787085514834
Dehradun,2025-11-30,2820,0.26457399103139023
Deoghar,2025-10-31,2235,0.33512544802867383
Devbhumi Dwarka,2025-09-30,285,1.3553719008264462
Dewas,2025-05-31,1935,0.43439584877687176
Dhalai,2025-12-31,841,0.5431192660550459
Dhalai  *,2025-12-31,37,1.3125
Dhamtari,2025-10-31,1695,0.4066390041493777
Dhanbad,2025-10-31,3820,1.0137058513442279
Dhar,2025-11-30,2400,0.29729729729729737
Dharashiv,2025-12-31,237,0.4363636363636363
Dharwad,2025-07-31,2016,1.9866666666666668
Dharwad,2025-10-31,1718,0.4024489795918367
Dhaulpur,2025-12-31,27,0.42105263157894735
Dhemaji,2025-10-31,1578,0.441095890410959
Dhemaji,2025-12-31,1215,0.668956043956044
Dhenkanal,2025-10-31,1795,0.4798021434460016
Dholpur,2025-10-31,1746,0.27724945135332835
Dhubri,2025-09-30,4102,1.1877333333333335
Dhubri,2025-12-31,4377,1.1819541375872382
Dhule,2025-10-31,4932,3.3187390542907185
Dibang Valley,2025-10-31,8,3.0
Dibang Valley,2025-11-30,17,1.125
Didwana-Kuchaman,2025-12-31,146,8.125
Dima Hasao,2025-12-31,25,2.125
Dindigul,2025-09-30,2432,0.6600682593856655
Dindori,2025-06-30,4261,1.6697994987468672
Diu,2025-10-31,65,0.5853658536585367
Diu,2025-12-31,50,0.47058823529411775
Doda,2025-10-31,604,2.318681318681319
Doda,2025-12-31,709,0.3530534351145038
Dohad,2025-11-30,318,0.3886462882096069
Dr. B. R. Ambedkar Konaseema,2025-10-31,469,0.49840255591054317
Dr. B. R. Ambedkar Konaseema,2025-12-31,753,0.37408759124087587
Dumka,2025-10-31,2868,0.4176964903608502
Durg,2025-12-31,2934,0.6006546644844517
East Champaran,2025-10-31,13938,0.25352999370446994
East Delhi,2025-12-31,3179,0.32845800250731294
East Garo Hills,2025-10-31,321,0.9937888198757765
East Godavari,2025-09-30,3226,1.9787626962142197
East Godavari,2025-10-31,6161,0.9097954122752634
East Godavari,2025-12-31,6326,0.28812869069435965
East Jaintia Hills,2025-10-31,159,0.6736842105263159
East Kameng,2025-10-31,116,0.5466666666666666
East Kameng,2025-12-31,67,1.3103448275862069
East Khasi Hills,2025-10-31,987,0.8277777777777777
East Midnapore,2025-10-31,1523,0.3598214285714285
East Midnapore,2025-11-30,2367,0.5541694024950754
East Nimar,2025-09-30,459,0.9956521739130435
East Nimar,2025-12-31,423,0.2975460122699387
East Sikkim,2025-11-30,148,0.7619047619047619
East Singhbhum,2025-10-31,2366,0.48245614035087714
Eluru,2025-06-30,541,0.33580246913580236
Eluru,2025-10-31,883,1.2297979797979797
Eluru,2025-12-31,916,0.4267912772585669
Ernakulam,2025-10-31,4376,1.0268642890226958
Etah,2025-09-30,3650,1.0054945054945055
Etah,2025-12-31,3362,0.28027418126428016
Etawah,2025-09-30,2944,0.3510784763653052
Faridabad,2025-06-30,5540,1.6802128688921143
Faridabad,2025-12-31,3873,0.373404255319149
Fatehabad,2025-10-31,1299,2.288607594936709
Fazilka,2025-10-31,1236,0.25865580448065173
Fazilka,2025-12-31,991,0.5176110260336906
Ferozepur,2025-07-31,1586,2.1405940594059407
Firozabad,2025-09-30,3499,4.501572327044025
Firozabad,2025-11-30,6662,0.8312259483232545
Gadag,2025-09-30,775,0.4405204460966543
Gadag,2025-10-31,1126,0.4529032258064516
Gadag,2025-12-31,1299,0.6176836861768369
Gadag *,2025-10-31,62,0.5897435897435896
Gadchiroli,2025-06-30,612,0.6319999999999999
Gadchiroli,2025-07-31,786,0.2843137254901962
Gadchiroli,2025-10-31,3910,6.122040072859745
Gajapati,2025-10-31,1046,0.6394984326018809
Ganderbal,2025-10-31,273,0.9090909090909092
Ganderbal,2025-12-31,467,1.4196891191709846
Ganganagar,2025-06-30,1245,0.5680100755667505
Ganganagar,2025-12-31,2078,0.5057971014492753
Garhwa,2025-10-31,1952,0.5541401273885351
Garhwa *,2025-10-31,244,4.4222222222222225
Garhwa *,2025-12-31,154,0.3999999999999999
Garhwal,2025-12-31,27,0.3500000000000001
Gariyaband,2025-10-31,1402,0.9284731774415407
Gariyaband,2025-12-31,1681,0.3102104442712392
Gaurela-pendra-marwahi,2025-12-31,164,0.37815126050420167
Gautam Buddha Nagar,2025-07-31,7723,4.1315614617940195
Gautam Buddha Nagar,2025-12-31,5523,0.792018170019468
Gaya,2025-09-30,11148,0.7145493694247924
Gaya,2025-12-31,8002,0.25324980422866084
Ghaziabad,2025-09-30,5084,1.565085771947528
Ghaziabad,2025-11-30,7043,0.4145410725045189
Giridih,2025-10-31,3574,0.8800631246712256
Goalpara,2025-07-31,2642,0.6349009900990099
Goalpara,2025-10-31,1649,0.35274815422477435
Goalpara,2025-12-31,1973,0.5390015600624025
Godda,2025-10-31,3517,0.9692049272116461
Golaghat,2025-10-31,1624,1.4421052631578948
Gomati,2025-10-31,339,0.6376811594202898
Gondia,2025-10-31,91,1.6
Gondiya,2025-09-30,1179,0.7809667673716012
Gondiya,2025-10-31,4386,2.7201017811704835
Gondiya,2025-11-30,7760,0.7692658458732331
Gondiya *,2025-10-31,261,4.553191489361702
Gopalganj,2025-10-31,6221,0.6058337635518845
Gulbarga,2025-10-31,1532,1.0157894736842104
Gulbarga,2025-12-31,1537,0.45963912630579307
Gumla,2025-10-31,2686,0.9735488611315208
Gumla,2025-12-31,3060,1.0427236315086783
Guna,2025-07-31,4413,1.4101583833970506
Guntur,2025-06-30,5160,2.1310679611650487
Guntur,2025-09-30,3436,2.2445703493862132
Guntur,2025-10-31,5862,0.7060535506402794
Gurdaspur,2025-07-31,5232,1.797860962566845
Gurdaspur,2025-10-31,2982,0.49025487256371814
Gurgaon,2025-06-30,1874,0.5335515548281506
Gurgaon,2025-09-30,1876,0.5129032258064516
Gurgaon,2025-10-31,3101,0.6529850746268657
Gurgaon,2025-11-30,4284,0.3814898419864561
Gwalior,2025-05-31,3771,1.033980582524272
Gwalior,2025-11-30,2358,0.33901192504258937
HOOGHLY,2025-11-30,10,0.4285714285714286
HOWRAH,2025-11-30,10,9.0
Hailakandi,2025-09-30,937,2.9703389830508473
Hailakandi,2025-10-31,1372,0.46424759871931687
Hailakandi,2025-12-31,1169,0.2762008733624455
Hamirpur,2025-11-30,2722,0.5155902004454342
Hanumakonda,2025-09-30,1097,9.754901960784315
Haora,2025-10-31,2772,0.46589106292966687
Haora,2025-11-30,4193,0.5126262626262625
Hapur,2025-09-30,1643,10.10135135135135
Hapur,2025-11-30,2750,1.5392428439519854
Harda,2025-12-31,301,0.41981132075471694
Harda *,2025-11-30,66,0.46666666666666656
Haridwar,2025-09-30,2988,0.5784469096671949
Haridwar,2025-12-31,3589,0.8405128205128205
Hasan,2025-09-30,370,3.204545454545454
Hasan,2025-10-31,600,0.6216216216216217
Hasan,2025-12-31,599,0.2854077253218885
Hassan,2025-05-31,1367,5.572115384615385
Hassan,2025-10-31,1400,1.140672782874618
Haveri,2025-06-30,3159,2.2735751295336786
Haveri,2025-10-31,1664,1.03671970624235
Haveri *,2025-10-31,49,0.6896551724137931
Haveri *,2025-12-31,47,0.8076923076923077
Hawrah,2025-10-31,2,1.0
Hawrah,2025-11-30,5,1.5
Hazaribagh,2025-10-31,2210,0.41033822590938107
Hazaribagh,2025-11-30,2847,0.28823529411764715
Hingoli,2025-10-31,7045,6.137791286727457
Hingoli,2025-11-30,10238,0.45322924059616754
Hisar,2025-05-31,2868,0.25569176882662004
Hisar,2025-09-30,1144,0.7492354740061162
Hisar,2025-10-31,2593,1.2666083916083917
Hisar,2025-12-31,1943,0.7088830255057168
Hnahthial,2025-12-31,4,3.0
Hojai,2025-10-31,1111,0.29941520467836247
Hojai,2025-12-31,1260,0.2574850299401197
Hooghiy,2025-12-31,2,1.0
Hooghly,2025-09-30,9711,19.883870967741935
Hooghly,2025-11-30,13050,0.6945851188157381
Hoshangabad,2025-09-30,430,0.45270270270270263
Hoshiarpur,2025-07-31,832,3.3108808290155443
Hoshiarpur,2025-09-30,1321,0.5877403846153846
Hoshiarpur,2025-10-31,1819,0.3769871309613928
Howrah,2025-11-30,8318,0.5715095409030795
Hugli,2025-11-30,106,0.8928571428571428
Hyderabad,2025-06-30,7357,4.119693806541406
Hyderabad,2025-09-30,6160,0.8322427126710292
Hyderabad,2025-10-31,10893,0.7683441558441559
Idukki,2025-09-30,522,0.8576512455516014
Idukki,2025-10-31,1092,1.0919540229885056
Idukki,2025-12-31,934,0.32107496463932117
Imphal East,2025-10-31,3776,5.06099518459069
Imphal East,2025-11-30,5682,0.5047669491525424
Imphal West,2025-10-31,1612,1.0200501253132832
Imphal West,2025-11-30,7781,3.8269230769230766
Indore,2025-06-30,3450,0.2810991459339027
Indore,2025-07-31,6142,0.7802898550724637
JAJPUR,2025-09-30,677,1.7745901639344264
JAJPUR,2025-12-31,749,0.3642987249544627
Jabalpur,2025-05-31,2784,0.2918793503480279
Jabalpur,2025-09-30,2279,4.4261904761904765
Jabalpur,2025-11-30,3292,0.4269614217598612
Jagatsinghapur,2025-12-31,757,0.5640495867768596
Jagitial,2025-10-31,1232,0.5555555555555556
Jaipur,2025-05-31,4444,0.7684042976522085
Jaipur,2025-09-30,6067,0.3652115211521152
Jaipur,2025-11-30,8404,0.38840244506856103
Jajapur,2025-12-31,1395,0.2704918032786885
Jajpur,2025-12-31,11,0.375
Jalandhar,2025-09-30,2032,0.449358059914408
Jalandhar,2025-10-31,2597,0.27805118110236227
Jalaun,2025-11-30,3260,0.7185028993147073
Jalgaon,2025-09-30,3300,1.3141654978962132
Jalgaon,2025-10-31,10032,2.04
Jalgaon,2025-11-30,12940,0.28987240829346095
Jalna,2025-10-31,6039,2.640144665461121
Jalna,2025-11-30,7771,0.28680245073687693
Jalore,2025-11-30,64,2.3684210526315788
Jalore,2025-12-31,111,0.734375
Jalpaiguri,2025-09-30,13040,1.0780876494023905
Jammu,2025-09-30,1046,0.5292397660818713
Jammu,2025-10-31,1810,0.7304015296367112
Jammu,2025-12-31,1579,0.27647534357316084
Jamnagar,2025-12-31,2751,0.6423880597014926
Jamtara,2025-10-31,1871,1.1093573844419393
Jamui,2025-09-30,3728,1.8523335883703136
Jangaon,2025-10-31,77,1.026315789473684
Jangoan,2025-09-30,1164,1.7648456057007125
Janjgir - Champa,2025-10-31,14,13.0
Janjgir - Champa,2025-11-30,22,0.5714285714285714
Janjgir Champa,2025-10-31,14,1.3333333333333335
Janjgir Champa,2025-12-31,19,2.8
Janjgir-champa,2025-07-31,3755,0.9773565034228542
Janjgir-champa,2025-10-31,5547,2.7993150684931507
Janjgir-champa,2025-12-31,5083,0.55920245398773
Jashpur,2025-06-30,3717,1.4912868632707776
Jashpur,2025-10-31,2597,1.5361328125
Jaunpur,2025-12-31,6613,0.3160199004975124
Jayashankar Bhupalpally,2025-09-30,853,4.364779874213837
Jayashankar Bhupalpally,2025-10-31,1244,0.45838218053927315
Jehanabad,2025-09-30,2962,3.3240875912408763
Jhajjar,2025-10-31,1252,1.2681159420289854
Jhalawar,2025-09-30,2058,1.3546910755148742
Jhalawar,2025-11-30,1991,0.3081471747700395
Jhansi,2025-11-30,3161,0.38155594405594395
Jhargram,2025-09-30,449,0.5978647686832741
Jharsuguda,2025-10-31,848,0.6339113680154143
Jhunjhunu,2025-10-31,111,0.5416666666666667
Jhunjhunu,2025-11-30,223,1.009009009009009
Jhunjhunun,2025-09-30,1613,2.0205992509363297
Jind,2025-06-30,2741,4.722338204592902
Jind,2025-09-30,560,0.9310344827586208
Jind,2025-10-31,1599,1.8553571428571427
Jiribam,2025-10-31,209,1.1546391752577319
Jodhpur,2025-09-30,2552,2.023696682464455
Jogulamba Gadwal,2025-10-31,2017,0.7165957446808511
Jorhat,2025-10-31,1397,1.494642857142857
Junagadh,2025-12-31,2225,0.4580602883355176
Jyotiba Phule Nagar,2025-11-30,42,0.5
Jyotiba Phule Nagar,2025-12-31,63,0.5
K.V.Rangareddy,2025-10-31,30,2.0
K.v. Rangareddy,2025-07-31,4416,3.0476626947754353
K.v. Rangareddy,2025-09-30,7586,0.7178442028985508
K.v. Rangareddy,2025-10-31,11273,0.48602689164249924
KOLKATA,2025-11-30,3,0.5
Kabeerdham,2025-10-31,783,0.6588983050847457
Kabeerdham,2025-12-31,1004,0.4918276374442794
Kachchh,2025-07-31,3712,0.6865061335756475
Kachchh,2025-12-31,2974,0.4486117876278617
Kaimur (Bhabua),2025-09-30,4243,0.8601490574309514
Kaithal,2025-10-31,1099,0.9013840830449826
Kakching,2025-10-31,263,0.5028571428571429
Kakinada,2025-05-31,1555,0.5380811078140455
Kakinada,2025-10-31,847,0.40464344941956876
Kakinada,2025-12-31,1181,0.7291361639824305
Kalaburagi,2025-09-30,850,1.162849872773537
Kalaburagi,2025-10-31,1300,0.5294117647058822
Kalaburagi,2025-12-31,1405,0.6261574074074074
Kalimpong,2025-09-30,124,1.1754385964912282
Kalimpong,2025-11-30,130,0.625
Kallakurichi,2025-10-31,533,0.41755319148936176
Kamareddy,2025-07-31,1257,0.8959276018099547
Kamareddy,2025-10-31,1904,1.144144144144144
Kamareddy,2025-12-31,1043,0.29565217391304355
Kamle,2025-12-31,4,0.33333333333333326
Kamrup,2025-10-31,2753,0.703589108910891
Kamrup,2025-12-31,2623,0.7867847411444142
Kamrup Metro,2025-10-31,1267,0.6715039577836412
Kancheepuram,2025-07-31,1563,0.8585017835909632
Kancheepuram,2025-09-30,4608,1.9481765834932823
Kandhamal,2025-10-31,1699,0.43254637436762233
Kangra,2025-10-31,1914,0.324567474048443
